OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,S09nc_med,NGAE_med,A12_std,AB06_std,D15_std,S09nc_std,NGAE_std,A12_wt,AB06_wt,D15_wt,S09nc_wt,NGAE_wt
158,26,78,98813.0,7.4,HW,B,2,-2.7213399356631522,-3.128773759223721,-2.9902935363948258,-2.519563852293686,-2.4023500416221855,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
159,26,66,100035.7,7.4,HW,B,2,-2.719593135238132,-3.1301493493932804,-3.000996195352356,-2.530720228125051,-2.408502421576548,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
160,26,24,101267.9,6.8,HW,B,2,-3.3815673818447576,-3.722991179232048,-3.505582326017875,-3.349625434873206,-3.106138969959312,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
161,26,38,101330.8,7.1,HW,B,2,-3.0109737708261277,-3.3972025400346424,-3.2319178423091643,-2.915995278633744,-2.7379709855599983,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
162,26,82,102392.6,7.5,HW,C,2,-2.6358297693668047,-3.057660749203293,-2.9601853505630285,-2.4409951338171982,-2.312455325970102,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
163,26,53,103071.1,7.2,HW,CD,2,-2.901887716082526,-3.3039324859324504,-3.1680047066275456,-2.800711265177309,-2.6387258203748614,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
182,30,44,25717.4,7.2,HW,D,2,-1.7469699512862078,-2.199317247306233,-2.142436851780883,-1.5805561696213872,-1.5236052336424768,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
183,30,60,44223.5,7.3,HW,DE,2,-2.237206539927581,-2.68896347575632,-2.435030701462128,-1.9928733454559946,-1.9716430598235462,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
184,30,143,87297.8,7.7,HW,B,2,-2.5184900273750377,-2.9104857728907,-2.72528509028312,-2.102218282980537,-2.0643769396775933,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
185,30,162,95701.1,7.8,HW,B,2,-2.4528625730755302,-2.8648873855093635,-2.7573492867677456,-2.08902630801284,-2.0193004349856083,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
186,30,28,103398.3,6.9,HW,B,2,-3.245476793681073,-3.6100722520826913,-3.4276432275436917,-3.218133116334679,-2.9860206725698717,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
187,33,70,51095.8,7.4,HW,D,2,-2.3117585053582435,-2.7640492455830956,-2.4771946831701888,-2.0237491173323305,-2.023121583877921,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
188,33,49,84071.1,7.2,HW,D,2,-2.9349614179141406,-3.28255666748015,-2.9901686542077206,-2.6200943360296463,-2.5387629038132027,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
189,33,72,93832.3,7.4,HW,D,2,-2.728686248529449,-3.123170257172912,-2.945825304990641,-2.4735677986123803,-2.377650227728153,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
190,33,55,95513.4,7.3,HW,B,2,-2.815912950190312,-3.2068976987559754,-3.0274660126769826,-2.606521618214598,-2.4932553390086536,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
191,33,68,97596.6,7.4,HW,B,2,-2.7230993167223074,-3.127405256825543,-2.9795645352730085,-2.5084134638458995,-2.3962612458318366,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
192,33,24.633328,103126.2,6.9,HW,B,2,-3.2459846712873177,-3.6097661278615925,-3.425162392929637,-3.215588759669292,-2.984703852531315,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
193,33,24.723261,106759.4,6.9,HW,B,2,-3.2393111984523713,-3.613853634366903,-3.4579544228526933,-3.2493518243384756,-3.002431252658697,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
194,34,56.215053,167.3,7.3,FW,B,2,-0.1521817787143091,0.12874841093464906,-1.243684906782206,-0.1299483322981286,-0.2847413528473378,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
195,34,101,9853.9,7.6,HW,B,2,-0.6733985429966466,-1.0103828582932317,-1.4809107696272399,-0.4248670374681466,-0.6081484981161062,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
196,34,70,17397.9,7.4,HW,B,2,-1.2239026537419047,-1.661626909018263,-1.8136768440904305,-1.0230994943223595,-1.032341028443414,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
197,34,41,25801.0,7.1,HW,B,2,-1.8348647396136857,-2.2838844243243095,-2.208066690500194,-1.7049450598927163,-1.6093732784022325,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
198,34,42.07241,30636.4,7.1,HW,D,2,-2.0178118779937377,-2.46630828724554,-2.318001174113948,-1.8668666328663692,-1.779612998135796,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
199,34,34,42549.3,7.0,HW,B,2,-2.4755700332393786,-2.9130591324315502,-2.616299959316983,-2.3277892192712364,-2.2196906091220447,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
200,34,29,42695.4,6.9,HW,CD,2,-2.5892893922537477,-3.018462069570663,-2.7001716583850217,-2.469869970914868,-2.3439410086860497,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
201,34,25,48470.0,6.9,HW,OTHER,2,-2.732602438170032,-3.159231021035775,-2.7940286841134676,-2.60657285496095,-2.490778247398965,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
202,34,7,49735.7,6.2,HW,B,2,-3.7832231611378773,-4.1020796422039405,-3.5654000209711554,-3.692508843886859,-3.4788150572162686,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
203,34,68,53231.2,7.4,HW,B,2,-2.3548639103785813,-2.806906017854938,-2.5061563488948253,-2.049747165307746,-2.05110642263682,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
204,34,19,60867.7,6.7,HW,B,2,-3.247688089113761,-3.6476466349781953,-3.159310462407257,-3.0786508771964693,-2.94625669155553,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
205,34,59.978704,66745.9,7.3,HW,D,2,-2.677655838430931,-3.126827831059187,-2.7346377919321303,-2.318115864766529,-2.312268439929388,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
206,34,60,69176.7,7.3,HW,D,2,-2.7161450455775413,-3.165411080173545,-2.762358161443263,-2.344370875905901,-2.336451191183751,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
207,34,126,70276.3,7.7,HW,B,2,-2.4452466696733723,-2.89133585216513,-2.559457410349086,-1.93620940432213,-1.9675511919723219,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
208,34,115,71488.9,7.6,HW,B,2,-2.522259327622787,-2.954448458715601,-2.6170002030465125,-2.043536882000381,-2.059259098510127,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
209,34,49,75069.6,7.2,HW,B,2,-2.8981491517620546,-3.272429592227603,-2.8966077901559113,-2.528638059351126,-2.4828431613966027,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
210,34,72,78550.9,7.4,HW,DE,2,-2.7539356090462244,-3.105978023904649,-2.799190003567693,-2.3259951220613617,-2.293866389724035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
211,34,60,83547.8,7.3,HW,B,2,-2.8362818823141573,-3.193435883320562,-2.913942107183268,-2.4917990305450495,-2.429282443725112,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
212,34,24.633328,86021.0,6.9,HW,B,2,-3.2809403886525677,-3.5905220410305243,-3.2598782669844666,-3.049749097312125,-2.892784784095829,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
213,34,82,88866.5,7.5,HW,B,2,-2.654517255947477,-3.0424433040471004,-2.8404204355423373,-2.316703125175845,-2.245792682687357,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
214,34,32.708688,92068.0,7.0,HW,B,2,-3.1433847449797043,-3.4887053750447694,-3.230275338293246,-2.9657645437280955,-2.7971364006147046,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
215,34,4,95559.1,5.9,HW,CD,2,-4.973333738116223,-5.055726288861062,-4.595308941778515,-4.68710869448747,-4.44253405643408,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
216,34,55,96052.8,7.3,HW,B,2,-2.8150559502713604,-3.207504546991405,-3.0323637249397684,-2.611554233295762,-2.495973046580868,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
217,34,24.723261,102542.5,6.9,HW,D,2,-3.2470786893858867,-3.609109440217877,-3.419826591721868,-3.210121853496925,-2.9818848894252965,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
218,34,44,102667.2,7.2,HW,B,2,-2.9025250415802613,-3.303478081033878,-3.1644506936884302,-2.7970147884385916,-2.6367566638710933,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
219,35,20,53856.6,6.8,HW,B,2,-2.9741583870885164,-3.388458065384099,-2.9643766174647124,-2.837433148054299,-2.714295175010452,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
220,35,37,73886.5,7.1,HW,B,2,-2.9828457522013214,-3.3663265203319854,-2.95936739036013,-2.645215861259168,-2.580540351958812,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
221,36,20,25916.7,6.8,HW,DE,2,-2.143613151123289,-2.5725139656462233,-2.438302408280461,-2.1138970936686934,-1.91377972511695,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
222,36,37,62521.0,7.1,HW,B,2,-2.7977758709685245,-3.237121161574751,-2.826010708172141,-2.5201110075297835,-2.4780480218933523,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
223,36,2,97296.4,5.6,HW,B,2,-5.64846122262697,-5.624593258820032,-5.105107006088921,-5.218829544768561,-5.030557441098018,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
224,37,20,27162.2,6.8,HW,D,2,-2.195844782334369,-2.6242598349849424,-2.4694712655671247,-2.158503496138876,-1.960736971578241,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
225,37,37,63774.6,7.1,HW,DE,2,-2.819744747181914,-3.2589859347732646,-2.8415220338542557,-2.534418618858712,-2.4905044628797293,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
226,37,2,97279.2,5.6,HW,DE,2,-5.648518603223659,-5.624573908079117,-5.104917316346829,-5.218648112434708,-5.030447372199463,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
227,38,40,77242.3,7.1,HW,DE,2,-3.032140463358708,-3.3701019398878924,-2.9959825804997515,-2.6804059421787123,-2.603337204550964,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
228,41,20,41209.1,6.8,HW,B,2,-2.667070163404788,-3.087141395766772,-2.7615278209121117,-2.577459749819351,-2.4296174292495207,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
229,41,37,56605.8,7.1,HW,B,2,-2.68792456330331,-3.1280617233788535,-2.7496311700885796,-2.450575132207148,-2.401998316137104,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
230,41,2,67745.6,5.6,HW,D,2,-5.401625976196316,-5.5507052735492,-4.736063224950421,-4.87988294265168,-4.806286931024156,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
231,41,9,100881.9,6.3,FW,B,2,-4.171614393154485,-4.399574268957932,-4.080086551989385,-4.150268003462117,-3.8095963835776785,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
232,44,101,40549.3,7.6,HW,C,2,-1.9435972511725135,-2.3955460987811867,-2.2243845866835583,-1.5905122254311876,-1.6309054649420986,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
233,44,34,46288.2,7.0,HW,CD,2,-2.5692536773008765,-3.0052287520800243,-2.6772835361945817,-2.4173473871071756,-2.3101191557345255,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
234,44,41,56186.1,7.1,HW,B,2,-2.679709138619004,-3.1199218414879057,-2.743995005830062,-2.4455035928236657,-2.3958152961462313,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
235,44,56.215053,56400.9,7.3,HW,OTHER,2,-2.4968385499089987,-2.946417743330334,-2.6079807005516322,-2.2008676587458846,-2.195757278863094,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
236,44,60,57082.6,7.3,HW,B,2,-2.50971416217981,-2.9592248617762564,-2.6168169906013725,-2.2089052479450375,-2.205457521411088,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
237,44,59.978704,57887.8,7.3,HW,B,2,-2.524730834750349,-2.9741683148396376,-2.6271563969716163,-2.218336834954366,-2.217037648226934,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
238,44,115,65666.9,7.6,HW,B,2,-2.434928523308193,-2.886559331205631,-2.5539568096683607,-1.9827542541819019,-2.0104471007728724,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
239,44,70,68405.1,7.4,HW,B,2,-2.619980581506733,-3.0717904335396855,-2.691045284357636,-2.2211867146167052,-2.2241112654183857,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
240,44,25,74505.5,6.9,HW,C,2,-3.2216238810506135,-3.5775666074838157,-3.135816341185242,-2.930018994999956,-2.818925967081484,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
241,44,82,75686.6,7.5,HW,D,2,-2.6499699579466576,-3.027615348803969,-2.711967858921958,-2.1881574128513472,-2.16965858559825,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
242,44,126,79870.6,7.7,HW,B,2,-2.52841499168867,-2.902129852953388,-2.6557740382661015,-2.0315848190194084,-2.0257505010634103,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
243,44,42.07241,86779.1,7.1,HW,B,2,-3.0377093138875186,-3.3808312506992557,-3.094482536950956,-2.776896241203708,-2.660821052218469,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
244,44,60,94437.0,7.3,HW,D,2,-2.817637698392132,-3.205686702388499,-3.017640011275312,-2.596445683516251,-2.4878539924034544,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
245,44,29,97638.2,6.9,HW,B,2,-3.2565245947110095,-3.603591891458107,-3.374211741161415,-3.163694075042225,-2.956821260687978,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
246,44,32.708688,104423.1,7.0,HW,B,2,-3.1203911173710974,-3.502605394758455,-3.34518189608726,-3.0827308789281846,-2.8604712974271473,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
247,44,7,106326.5,6.2,HW,B,2,-4.341336320193766,-4.561190902113858,-4.267738656086909,-4.341574999256487,-3.99557500365148,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
248,45,38,12565.0,7.1,HW,B,2,-1.1217337833953183,-1.527680092512106,-1.8027299175569214,-1.1033852474530625,-1.0051998214038909,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
249,45,26,14321.6,6.9,HW,B,2,-1.413237698281658,-1.8303390153256047,-2.0020244981238284,-1.457826934032505,-1.2577182927203165,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
250,45,66,15821.7,7.4,HW,D,2,-1.1365990756893773,-1.5660185300765643,-1.764265264605222,-0.9472638274421125,-0.9692660200244394,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
251,45,25,16276.5,6.9,HW,D,2,-1.5411992112288124,-1.9679745431409605,-2.072764148633965,-1.5612411898476943,-1.3584407144566184,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
252,45,44,22589.7,7.2,HW,OTHER,2,-1.6135006281755917,-2.064018792854419,-2.0639684567878733,-1.4637523583195322,-1.3966439576290683,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
253,45,2,29575.9,5.6,HW,B,2,-4.289224996733202,-4.478791347441538,-3.999909525159213,-4.044915002930232,-3.848287338454081,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
254,45,11,34557.7,6.4,HW,B,2,-3.0094043176410894,-3.3793246674925213,-3.0357774170601157,-3.0376736263969395,-2.7064179557365438,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
255,45,62,34776.0,7.3,HW,B,2,-1.9833634108657558,-2.437486692705866,-2.2741759073521375,-1.750441261047737,-1.7186079826495324,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
256,45,78,35073.2,7.4,HW,B,2,-1.9191534182720502,-2.3742432131564657,-2.224792526334253,-1.6486899095554983,-1.637633640753852,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
257,45,25,36891.2,6.9,HW,B,2,-2.4250644553922296,-2.857268959501679,-2.595456139237566,-2.317870764912873,-2.1716132932679213,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
258,45,56,37839.4,7.3,HW,CD,2,-2.0721462719593067,-2.5255388983322415,-2.329623272195068,-1.8339077214551982,-1.8111341947215633,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
259,45,50,38235.1,7.2,HW,B,2,-2.166079016772672,-2.6164268941622653,-2.3984971680410125,-1.96176269751735,-1.9156751833591539,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
260,45,37,40230.1,7.1,HW,B,2,-2.3128451924328552,-2.7577882155125972,-2.5017166993578566,-2.1379723852850847,-2.073846954616512,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
261,45,19,42139.4,6.7,HW,B,2,-2.819024020350504,-3.226997788108132,-2.871353836210505,-2.7530017505178264,-2.572108936175611,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
262,45,34,44023.9,7.0,HW,B,2,-2.5134310963273436,-2.9503000609174124,-2.6408204632262073,-2.363776133295003,-2.25438502661769,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
263,45,23,45191.4,6.8,HW,B,2,-2.7726264627391766,-3.190562845236185,-2.82998595614314,-2.676155531937766,-2.526826937943415,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.6269,0.5599999894170231,0.29,0.15,0.17,0.29,0.1
